show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description
s6132;Movie;The Bill Murray Stories: Life Lessons Learned From a Mythical Man;Tommy Avallone;Tommy Avallone, Bill Murray, Joel Murray, Peter Farrelly;United States;31/12/2018;2018;TV-MA;72 min;Documentaries;This documentary highlights spontaneous encounters with the elusive, comedic veteran, who touches lives by simply showing up anywhere.
s6133;Movie;The Binding;Domenico de Feudis;Riccardo Scamarcio, Mía Maestro;Italy;02/10/2020;2020;TV-MA;93 min;Horror Movies, International Movies, Thrillers;While visiting her fiancé's mother in southern Italy, a woman must fight the mysterious and malevolent curse intent on claiming her daughter.
s6134;Movie;The Birth Reborn;Eduardo Chauvet;;;01/10/2018;2018;TV-MA;91 min;Documentaries, International Movies;Featuring experts in their fields and raw and moving footage, this documentary makes a case for increased autonomy in women's choices for childbirth.
s6136;Movie;The Bittersweet;D Ho;Min-ho Lee, Zhu Xuan;China;01/11/2017;2017;TV-MA;98 min;Action & Adventure, Dramas, International Movies;As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.
s6137;Movie;The Black Godfather;Reginald Hudlin;Clarence Avant, Quincy Jones;United States;07/06/2019;2019;TV-MA;118 min;Documentaries, Music & Musicals;This documentary follows the life of Clarence Avant, the ultimate, uncensored mentor and behind-the-scenes rainmaker in music, film, TV and politics.
s6138;Movie;The Black Prince;Kavi Raz;Satinder Sartaaj, Shabana Azmi, Jason Flemyng, Amanda Root, Rup Magon, Sophie Stevens, Keith Duffy, David Essex, Leanne Joyce, Ranjit Singh Shubh;United Kingdom, India, United States;03/10/2018;2017;PG-13;121 min;Dramas, International Movies;After being exiled to England as a child, a Punjabi prince struggles to return to his homeland and his Sikh faith in this historical drama.
s6139;Movie;The Black Room;Rolfe Kanefsky;Natasha Henstridge, Lukas Hassel, Lin Shaye, Dominique Swain, Augie Duke, Caleb Scott, James Duval, Tiffany Shepis;United States;07/08/2017;2016;TV-MA;95 min;Horror Movies;A couple's new dream home morphs into a nightmare after they learn that an evil and lustful spirit resides in their basement.
s6140;Movie;The Blackcoat's Daughter;Osgood Perkins;Emma Roberts, Kiernan Shipka, Lucy Boynton, Lauren Holly, James Remar, Greg Ellwand, Elana Krausz, Heather Tod Mitchell, Peter James Haworth, Emma Holzer;Canada, United States;18/05/2019;2015;R;95 min;Horror Movies, Independent Movies, Thrillers;When their parents fail to pick them up for winter break, two students stay on at an all-girls boarding school in the company of a terrible presence.
s6143;Movie;The Bleeder;Philippe Falardeau;Liev Schreiber, Elisabeth Moss, Ron Perlman, Naomi Watts, Jim Gaffigan, Michael Rapaport, Pooch Hall, Morgan Spector, Jason Jones;United States;29/03/2019;2016;R;98 min;Dramas, Sports Movies;Husband. Father. Fighter. Meet Chuck Wepner, the liquor salesman and self-proclaimed real-life inspiration behind Rocky Balboa.
s6145;Movie;The Blind Christ;Christopher Murray;Michael Silva, Bastián Inostroza, Ana María Henríquez, Mauricio Pinto, Pedro Godoy, Hermelinda Cayo, Héctor Mella, Gonzalo Villalobos, Noelia Rubio;Chile, France;01/08/2017;2016;TV-MA;86 min;Dramas, Independent Movies, International Movies;A man claiming he had a divine revelation as a child treks across the Chilean desert to perform a miracle on a friend badly injured in a remote town.
s6147;Movie;The Bling Ring;Sofia Coppola;Emma Watson, Leslie Mann, Carlos Miranda, Israel Broussard, Taissa Farmiga, Katie Chang, Georgia Rock, Claire Julien;United States, United Kingdom, France, Germany, Japan;18/01/2020;2013;R;91 min;Dramas, Independent Movies;Based on fact, this comic thriller tracks the saga of the Hollywood Hills Burglar Bunch, who used the Web to time their robberies of stars' homes.
s6152;Movie;The Body Remembers When the World Broke Open;Elle-Máijá Tailfeathers, Kathleen Hepburn;Violet Nelson, Elle-Máijá Tailfeathers, Charlie Hannah, Barbara Eve Harris, Sonny Surowiec, Jay Cardinal Villeneuve, Tony Massil, Aidan Dee, James Angus Cowan, Anthony Bolognese;Canada, Norway;27/11/2019;2019;TV-MA;106 min;Dramas, Independent Movies;After a traumatic event, two Indigenous women in Vancouver are brought together and form a deep bond despite leading different lives.
s6154;TV Show;The Bomb Squad;;Christopher Eccleston;United Kingdom;01/02/2019;2011;TV-MA;1 Season;British TV Shows, Docuseries;This documentary follows British bomb disposal teams in Afghanistan and the dangers they face in their methodical lives on the front lines of war.
s6155;TV Show;The Bonfire of Destiny;;Audrey Fleurot, Julie de Bona, Camille Lou, Gilbert Melki, Josiane Balasko, Antoine Duléry, Florence Pernel, Théo Fernandez, Victor Meutelet, François-David Cardonnel, Stéphane Guillon, Aurélien Wiik, Gilles Cohen;France;26/12/2019;2019;TV-MA;1 Season;International TV Shows, TV Dramas;After a devastating fire in 1897 Paris, three women find their lives upended by betrayals, deceptions and romantic turmoil. Inspired by real events.
s6156;Movie;The Book of Eli;Albert Hughes, Allen Hughes;Denzel Washington, Gary Oldman, Mila Kunis, Ray Stevenson, Jennifer Beals, Evan Jones, Joe Pingue, Frances de la Tour, Michael Gambon, Tom Waits;United States;01/07/2019;2010;R;118 min;Action & Adventure, Sci-Fi & Fantasy;Determined to protect a sacred text that promises to save humanity, Eli goes on a quest westward across the barren, postapocalyptic country.
s6158;TV Show;The Borgias;;Jeremy Irons, François Arnaud, Holliday Grainger, Peter Sullivan, Sean Harris, Joanne Whalley, Lotte Verbeek, Colm Feore, Vernon Dobtcheff, David Oakes;United States, Hungary, Ireland, Canada;01/02/2014;2013;TV-MA;3 Seasons;TV Dramas;Follow the lives of the notorious Borgia family, a clan headed by plotting patriarch Rodrigo and his beautiful but treacherous daughter, Lucrezia.
s6161;Movie;The Boss's Daughter;Olivier Loustau;Christa Théret, Olivier Loustau, Florence Thomassin, Patrick Descamps, Stéphane Rideau, Pierre Berriau, Deborah Grall, Vincent Martinez;France;10/03/2017;2015;TV-MA;98 min;Dramas, International Movies, Romantic Movies;While working together, a married textile foreman and his boss’s daughter have a torrid love affair, stirring up hostility among the factory crew.
s6162;TV Show;The Boulet Brothers Dragula;;Boulet Brothers;United States;01/11/2019;2019;TV-MA;2 Seasons;Reality TV;Ten queens must slay the competition and put their fiercest, filthiest faces forward for the chance to be crowned the world's next drag supermonster.
s6163;Movie;The Bounty Hunter;Andy Tennant;Jennifer Aniston, Gerard Butler, Jason Sudeikis, Jeff Garlin, Ritchie Coster, Cathy Moriarty, Peter Greene, Joel Marsh Garland, Siobhan Fallon Hogan, Dorian Missick, Adam Rose, Christine Baranski, Carol Kane, Adam LeFevre;United States;01/10/2019;2010;PG-13;111 min;Action & Adventure, Comedies, Romantic Movies;Bounty hunter Milo Boyd finds his latest assignment downright satisfying as he learns that the bail-jumper he must chase down is his ex-wife, Nicole.
s6164;Movie;The Box;Richard Kelly;Cameron Diaz, James Marsden, Frank Langella, James Rebhorn, Holmes Osborne, Sam Oz Stone, Gillian Jacobs, Celia Weston, Deborah Rush;United States;01/06/2019;2009;PG-13;116 min;Sci-Fi & Fantasy, Thrillers;A couple must decide whether to push a button that will net them a million dollars but that will also cause the death of a complete stranger.
s6165;Movie;The Boy;William Brent Bell;Jim Norton, Rupert Evans, Ben Robson, Lauren Cohan, James Russell, Jett Klyne, Diana Hardcastle;United States, Canada, China;01/06/2020;2016;PG-13;97 min;Horror Movies, Independent Movies, Thrillers;A nanny is hired by a couple to look after their boy. She's shocked to learn that her charge is actually a doll that the couple treats like a human.
s6166;Movie;The Boy in the Striped Pajamas;Mark Herman;Asa Butterfield, Vera Farmiga, David Thewlis, Rupert Friend, David Hayman, Jack Scanlon, Amber Beattie, Sheila Hancock, Richard Johnson, Jim Norton;United Kingdom, United States;01/01/2019;2008;PG-13;95 min;Dramas, Independent Movies, International Movies;When his family moves from Berlin to Poland, a young boy befriends a boy who lives on the other side of the fence, unaware he's a Jewish prisoner.
s6169;Movie;The Boys in the Band;Joe Mantello;Jim Parsons, Zachary Quinto, Matt Bomer, Andrew Rannells, Charlie Carver, Robin de Jesús, Brian Hutchison, Michael Benjamin Washington, Tuc Watkins;United States;30/09/2020;2020;R;122 min;Dramas, LGBTQ Movies;At a birthday party in 1968 New York, a surprise guest and a drunken game leave seven gay friends reckoning with unspoken feelings and buried truths.
s6170;Movie;The Boys in the Band: Something Personal;;Jim Parsons, Zachary Quinto, Matt Bomer, Andrew Rannells, Charlie Carver, Robin de Jesús, Brian Hutchison, Michael Benjamin Washington, Tuc Watkins, Joe Mantello, Ned Martel, Mart Crowley;United States;30/09/2020;2020;TV-MA;28 min;Documentaries, LGBTQ Movies;Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy.
s6171;Movie;The Brave;William Kaufman;Armand Assante, Louis Mandylor, Yuriy Kutsenko, Ravshana Kurkova, Igor Jijikine, Ivan Makarevich, Bessart Kallaku, Ervin Bejleri;United States;15/01/2020;2019;TV-MA;103 min;Action & Adventure, Independent Movies;With entry into the European Union at stake, Albania must rely on a mash-up of elite cops to take down a slippery drug lord dominating its economy.
s6172;Movie;The Brave One;Neil Jordan;Jodie Foster, Terrence Howard, Naveen Andrews, Carmen Ejogo, Nicky Katt, Mary Steenburgen, Lenny Venito, Zoë Kravitz, Jane Adams, Gordon MacDonald;United States;01/11/2019;2007;R;122 min;Dramas, Thrillers;New York City radio host Erica Bain decides to take the law into her own hands after losing her fiancé in a brutal Central Park attack.
s6173;Movie;The Brawler;Ken Kushner;Zach McGowan, Amy Smart, Joe Pantoliano, Burt Young, Tony Darrow, Nick Loeb, Taryn Manning, Jason James Richter;United States;18/05/2019;2019;TV-MA;95 min;Dramas, Independent Movies, Sports Movies;Newly famous after challenging Muhammad Ali for a championship title, boxer Chuck Wepner spirals down the slippery slope of being a celebrity.
s6174;Movie;The Breadwinner;Nora Twomey;Saara Chaudry, Soma Chhaya, Ali Badshah, Soma Bhatia, Shaista Latif, Laara Sadiq, Kawa Ada, Noorin Gulamgaus;Ireland, Canada, Luxembourg, United States, United Kingdom, Philippines, India;20/02/2018;2017;PG-13;93 min;Children & Family Movies, Dramas, International Movies;A courageous 11-year-old Afghan girl disguises herself as a boy and takes on odd jobs to provide for her family when her father is arrested.
s6175;TV Show;The Break;;Yoann Blanc, Guillaume Kerbush, Anne Coesens, Jasmina Douieb, Tom Audenaert, Sam Louwyck, Catherine Salée, Jean-Henri Compère;Belgium;09/02/2019;2018;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, TV Dramas;A police detective mourning a painful loss moves back to his peaceful hometown, only to be drawn into a murder case that dredges up dark secrets.
s6176;TV Show;The Break with Michelle Wolf;;;United States;27/05/2018;2018;TV-MA;1 Season;Stand-Up Comedy & Talk Shows, TV Comedies;Nobody's safe as Michelle Wolf unapologetically takes aim in this weekly topical show that blends sketches with live comedy and in-studio guests.
s6177;Movie;The Break-Up;Peyton Reed;Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser, Jon Favreau, Jason Bateman, Judy Davis, Justin Long, Ivan Sergei, John Michael Higgins, Ann-Margret, Vernon Vaughn, Vincent D'Onofrio;United States;16/07/2019;2006;PG-13;107 min;Comedies, Dramas, Romantic Movies;Cohabitating couple Gary and Brooke's petty spats turn into an all-out battle for their home condo.
s6178;Movie;The Breaker Upperers;Jackie van Beek, Madeleine Sami;Madeleine Sami, Jackie van Beek, James Rolleston, Celia Pacquola, Ana Scotney, Rima Te Wiata, Carl Bland, Brett O'Gorman, Cohen Holloway, Jemaine Clement;New Zealand;15/02/2019;2018;TV-MA;82 min;Comedies, Independent Movies, International Movies;For the right price, BFFs Jen and Mel will ruthlessly end any romance. But when one of them grows a conscience, their friendship begins to unravel.
s6179;Movie;The Breakup Playlist;Dan Villegas;Piolo Pascual, Sarah Geronimo, Rio Locsin, Dennis Padilla, Badjie Mortiz, Teddy Corpuz, Anna Luna, Jett Pangan, Cris Villonco, Maris Racal;Philippines;27/02/2019;2015;TV-MA;118 min;Dramas, International Movies, Music & Musicals;A rock musician and a law student whose true passion is music fall in love and pursue a romance that complicates both of their blossoming careers.
s6182;Movie;The Bridge Curse;Lester Hsi;JC Lin, Vera Yen, Summer Meng, Ning Chang, Ruby Zhan, Hsieh Yi-hung, Cheng Ko;Taiwan;27/08/2020;2020;TV-MA;88 min;Horror Movies, International Movies, Thrillers;A group of university students decides to test an urban legend about the ghost of a female student that haunts a campus bridge.
s6184;Movie;The Brothers Grimm;Terry Gilliam;Matt Damon, Heath Ledger, Monica Bellucci, Lena Headey, Peter Stormare, Jonathan Pryce, Roger Ashton-Griffiths, Richard Ridings, Mackenzie Crook, Julian Bleach, Tomás Hanák, Laura Greenwood;United States, Czech Republic, United Kingdom;01/07/2019;2005;PG-13;119 min;Action & Adventure, Sci-Fi & Fantasy;Brothers Jake and Will Grimm travel from village to village, posing as exterminators of magical creatures. But in reality, they're expert con artists.
s6185;Movie;The Bucket List;Rob Reiner;Jack Nicholson, Morgan Freeman, Sean Hayes, Beverly Todd, Alfonso Freeman, Rob Morrow, Rowena King, Christopher Stapleton, Ian Anthony Dale, Richard McGonagle;United States;01/10/2019;2007;PG-13;97 min;Comedies, Dramas;Two terminally ill men bust out of the cancer ward with a plan to experience life to the fullest before they kick the bucket.
s6186;Movie;The Bulbul's Nest;Husam El-Gohari;Kareem Mahmoud Abdel Aziz, Mai Selim, Sad Al-Saghir, Mahmood El-Laithi, Maher Essam, Dina;;09/05/2019;2013;TV-MA;96 min;Comedies, International Movies;A taxi driver longs to be a pop singer, but the road to stardom is wrought with competition and struggle until he befriends a helpful belly dancer.
s6189;TV Show;The Business of Drugs;;Amaryllis Fox;United States;14/07/2020;2020;TV-MA;1 Season;Docuseries;To understand the origins and true impact of the business of drugs, a former CIA analyst investigates the economics of six illicit substances.
s6191;Movie;The Bye Bye Man;Stacy Title;Douglas Smith, Lucien Laviscount, Cressida Bonas, Michael Trucco, Doug Jones, Carrie-Anne Moss, Faye Dunaway, Jenna Kanell, Erica Tremblay, Cleo King;United States, China;01/04/2019;2017;PG-13;96 min;Horror Movies, Thrillers;Three college students move into an off-campus house and discover they've unwittingly unleashed a supernatural killer known as the Bye Bye Man.
s6192;Movie;The Bygone;Graham Phillips, Parker Phillips;Graham Phillips, Shawn Hatosy, Jamie McShane, Sydney Schafer, Tokala Black Elk, Jacqueline Toboni, Mike McColl, Jacob Ming-Trent;United States;23/03/2020;2019;TV-MA;106 min;Independent Movies, Thrillers;His way of life under threat due to the oil fracking boom, a young rancher defends a Lakota woman and becomes entangled in human trafficking.
s6194;TV Show;The Cabin with Bert Kreischer;;Bert Kreischer, Anthony Anderson, Caitlyn Jenner, Tom Segura, Joey Diaz, Nikki Glaser, Fortune Feimster, Bobby Lee, Donnell Rawlings, Kaley Cuoco, Joel McHale, Ms. Pat, Deon Cole, Big Jay Oakerson;United States;13/10/2020;2020;TV-MA;1 Season;Reality TV, TV Comedies;Fast-living comic Bert Kreischer heads to a cabin for some self-care and invites his funny friends to join his quest to cleanse his mind, body and soul.
